SE,SOUTHEASTERN,"1,073","1,028",-45
SI,SAN DIEGO-IMPERIAL,307,362,55
SN,SIERRA NEVADA,563,576,13
SR,SNAKE RIVER,177,156,-21
ST,SOUTH TEXAS,538,520,-18
US,USA SWIMMING,114,138,24
UT,UTAH,459,457,-2
VA,VIRGINIA,996,"1,025",29
WI,WISCONSIN,896,907,11
WT,WEST TEXAS,83,98,15
WV,WEST VIRGINIA,119,93,-26
WYOMING,331,313,-18,
"LSCCODE",LSC NAME,"PART-TIMECOACH","FULL-TIMECOACH","TOTALCOACH",OFFICIALS
AD,ADIRONDACK,177,12,189,90
AK,ALASKA,98,22,120,183
AM,ALLEGHENY MOUNTAIN,239,47,286,155
AR,ARKANSAS,79,25,104,104
AZ,ARIZONA,227,98,325,231
BD,BORDER,47,0,47,45
CA,SOUTHERN CALIFORNIA,691,324,"1,015",247
CC,CENTRAL CALIFORNIA,54,41,95,51
CO,COLORADO,321,131,452,424
CT,CONNECTICUT,288,102,390,359
FG,FLORIDA GOLD COAST,172,100,272,201
FL,FLORIDA,446,153,599,429
GA,GEORGIA,241,178,419,315
GU,GULF,316,151,467,432
HI,HAWAIIAN,181,13,194,186
IA,IOWA,197,57,254,256
IE,INLAND EMPIRE,75,15,90,140
IL,ILLINOIS,872,213,"1,085",850
IN,INDIANA,703,59,762,750
KY,KENTUCKY,96,32,128,258
LA,LOUISIANA,132,42,174,120
LE,LAKE ERIE,192,28,220,57
MA,MIDDLE ATLANTIC,683,146,829,511
MD,MARYLAND,240,32,272,323
ME,MAINE,49,35,84,110
MI,MICHIGAN,405,115,520,94
MN,MINNESOTA,393,110,503,341
MR,METROPOLITAN,578,53,631,431
MS,MISSISSIPPI,61,15,76,96
MT,MONTANA,71,3,74,110
MV,MISSOURI VALLEY,327,39,366,440
"LSCCODE",LSC NAME,"PART-TIMECOACH","FULL-TIMECOACH","TOTALCOACH",OFFICIALS
NC,NORTH CAROLINA,342,205,547,563
ND,NORTH DAKOTA,116,6,122,123
NE,NEW ENGLAND,581,116,697,536
NI,NIAGARA,379,36,415,309
NJ,NEW JERSEY,496,67,563,512
NM,NEW MEXICO,118,20,138,106
NT,NORTH TEXAS,165,103,268,227
OH,OHIO,348,112,460,365
OK,OKLAHOMA,108,15,123,111
OR,OREGON,217,84,301,642
OZ,OZARK,141,37,178,208
PC,PACIFIC,455,261,716,653
PN,PACIFIC NORTHWEST,223,88,311,457
PV,POTOMAC VALLEY,459,109,568,689
SC,SOUTH CAROLINA,132,59,191,193
SD,SOUTH DAKOTA,70,16,86,133
SE,SOUTHEASTERN,335,140,475,514
SI,SAN DIEGO-IMPERIAL,107,65,172,142
SN,SIERRA NEVADA,150,63,213,342
SR,SNAKE RIVER,58,12,70,73
ST,SOUTH TEXAS,206,107,313,182
US,USA SWIMMING,14,3,17,0
UT,UTAH,176,20,196,219
VA,VIRGINIA,303,115,418,462
WI,WISCONSIN,384,90,474,386
WT,WEST TEXAS,51,14,65,33
WV,WEST VIRGINIA,37,11,48,47
"LSCCODE",LSC NAME,OTHER
AD,ADIRONDACK,66
AK,ALASKA,60
AM,ALLEGHENY MOUNTAIN,103
AR,ARKANSAS,60
AZ,ARIZONA,64
BD,BORDER,30
CA,SOUTHERN CALIFORNIA,286
CC,CENTRAL CALIFORNIA,39
CO,COLORADO,132
CT,CONNECTICUT,33
FG,FLORIDA GOLD COAST,19
FL,FLORIDA,106
GA,GEORGIA,40
GU,GULF,285
HI,HAWAIIAN,45
IA,IOWA,121
IE,INLAND EMPIRE,63
IL,ILLINOIS,163
IN,INDIANA,90
KY,KENTUCKY,66
LA,LOUISIANA,16
LE,LAKE ERIE,46
MA,MIDDLE ATLANTIC,148
MD,MARYLAND,217
ME,MAINE,24
MI,MICHIGAN,60
MN,MINNESOTA,120
MR,METROPOLITAN,103
MS,MISSISSIPPI,11
MT,MONTANA,49
"LSCCODE",LSC NAME,OTHER
MW,MIDWESTERN,53
NC,NORTH CAROLINA,111
ND,NORTH DAKOTA,83
NE,NEW ENGLAND,84
NI,NIAGARA,81
NJ,NEW JERSEY,27
NM,NEW MEXICO,22
NT,NORTH TEXAS,106
OH,OHIO,56
OK,OKLAHOMA,63
OR,OREGON,168
OZ,OZARK,50
PC,PACIFIC,191
PN,PACIFIC NORTHWEST,126
PV,POTOMAC VALLEY,43
SC,SOUTH CAROLINA,57
SD,SOUTH DAKOTA,35
SE,SOUTHEASTERN,109
SI,SAN DIEGO-IMPERIAL,62
SN,SIERRA NEVADA,42
SR,SNAKE RIVER,68
ST,SOUTH TEXAS,43
US,USA SWIMMING,124
UT,UTAH,62
VA,VIRGINIA,172
WI,WISCONSIN,90
WT,WEST TEXAS,2
WV,WEST VIRGINIA,15
WY,WYOMING,52
"",,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE
AD,ADIRONDACK,2,2,1,1,0,1,3,1,1,0,182,133,2,0,3,2,2,3
AK,ALASKA,0,0,3,1,2,2,2,2,0,0,120,65,2,0,3,1,78,49
AM,ALLEGHENY,6,1,1,0,6,3,1,5,1,1,258,206,3,0,3,2,22,16
"",MOUNTAIN,,,,,,,,,,,,,,,,,,
AR,ARKANSAS,0,0,0,0,1,5,3,2,1,0,122,113,2,0,1,2,2,4
AZ,ARIZONA,3,2,2,1,7,12,6,15,0,4,207,203,3,1,15,11,40,53
BD,BORDER,0,0,0,0,0,1,4,11,0,0,6,12,0,0,1,2,37,47
CA,SOUTHERN,8,19,0,2,71,71,70,86,8,6,434,432,10,7,70,68,75,68
"",CALIFORNIA,,,,,,,,,,,,,,,,,,
CC,CENTRAL,1,2,1,0,1,2,4,6,0,0,30,44,0,1,4,7,32,36
"",CALIFORNIA,,,,,,,,,,,,,,,,,,
CO,COLORADO,0,1,1,3,14,10,9,8,0,1,371,358,3,1,32,10,88,60
CT,CONNECTICUT,4,5,0,1,23,22,16,12,2,0,299,289,2,6,15,15,26,24
FG,FLORIDA GOLD,6,7,0,0,3,6,41,87,0,0,123,151,1,2,0,2,13,17
"",COAST,,,,,,,,,,,,,,,,,,
FL,FLORIDA,7,11,0,1,14,7,9,26,2,0,417,472,3,4,23,30,39,36
GA,GEORGIA,18,27,1,0,9,10,8,4,0,0,306,271,3,4,18,16,23,30
GU,GULF,21,19,1,2,20,46,42,37,0,0,393,441,6,5,31,23,19,16
HI,HAWAIIAN,2,1,0,0,53,42,3,6,25,28,116,84,1,1,19,14,5,5
IA,IOWA,0,1,0,1,4,4,6,3,0,0,234,213,1,1,7,8,26,23
IE,INLAND EMPIRE,0,2,1,1,3,2,2,0,0,1,150,91,2,1,6,4,10,5
IL,ILLINOIS,13,32,0,0,21,26,33,52,0,1,492,469,3,6,18,25,399,428
IN,INDIANA,4,9,0,0,10,10,1,11,0,0,455,578,2,0,7,13,262,195
KY,KENTUCKY,1,1,0,0,6,2,3,4,1,0,184,195,1,3,1,3,22,19
LA,LOUISIANA,1,6,0,1,4,6,4,1,0,0,134,111,1,2,4,4,2,4
LE,LAKE ERIE,0,2,0,0,2,2,0,1,0,0,41,61,0,0,0,1,101,106
MA,MIDDLE ATLANTIC,11,13,0,1,13,16,4,11,0,2,568,647,0,7,8,12,32,26
MD,MARYLAND,16,22,0,1,6,9,0,5,3,0,281,253,2,2,9,5,85,107
ME,MAINE,0,1,1,1,2,1,1,0,0,0,100,86,2,0,0,1,6,6
MI,MICHIGAN,6,14,0,1,5,8,4,4,1,0,214,274,0,2,6,10,57,53
MN,MINNESOTA,1,3,1,0,8,18,3,5,0,0,459,400,1,1,8,12,7,14
MR,METROPOLITAN,25,34,1,1,33,36,28,50,0,1,274,296,5,3,19,23,129,124
MS,MISSISSIPPI,1,5,0,0,1,2,2,1,1,0,61,57,0,0,2,1,28,13
MT,MONTANA,1,0,1,0,3,1,0,1,1,0,71,56,1,0,4,1,35,27
MV,MISSOURI VALLEY,1,1,1,1,5,2,4,5,0,0,256,273,1,1,4,6,149,124
"",,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE
MW,MIDWESTERN,0,2,0,0,3,2,0,2,0,0,171,155,1,0,6,5,4,3
NC,NORTH CAROLINA,17,16,0,2,18,18,6,7,1,1,486,540,6,5,16,8,13,17
ND,NORTH DAKOTA,1,0,0,1,1,1,2,1,0,0,157,111,0,0,3,0,9,8
NE,NEW ENGLAND,5,12,0,0,28,45,12,5,2,2,558,468,0,3,25,31,46,40
NI,NIAGARA,7,1,4,1,8,7,2,8,1,1,343,354,2,5,6,8,7,12
NJ,NEW JERSEY,13,14,1,0,55,91,11,19,1,2,330,383,1,8,14,14,58,69
NM,NEW MEXICO,1,0,3,2,6,1,16,16,0,1,95,77,0,1,9,5,8,4
NT,NORTH TEXAS,4,7,1,0,23,34,14,15,1,1,206,209,0,0,10,12,25,30
OH,OHIO,1,4,1,1,4,5,0,1,0,0,184,252,1,0,1,2,215,188
OK,OKLAHOMA,0,0,1,1,0,0,0,0,0,0,23,36,0,0,3,2,116,102
OR,OREGON,3,3,4,1,62,52,10,11,1,0,436,378,4,4,22,21,37,28
OZ,OZARK,5,3,0,0,3,6,1,3,0,0,171,196,0,0,1,4,14,15
PC,PACIFIC,8,12,2,2,136,188,23,28,6,8,403,505,7,12,63,70,30,43
PN,PACIFIC,2,2,0,0,62,105,4,4,3,5,288,298,3,5,16,26,25,27
"",NORTHWEST,,,,,,,,,,,,,,,,,,
PV,POTOMAC VALLEY,30,36,0,0,32,50,6,16,0,2,318,358,2,5,14,18,184,208
SC,SOUTH CAROLINA,4,7,0,0,8,2,1,7,0,0,179,183,4,0,4,8,16,11
SD,SOUTH DAKOTA,0,0,2,1,3,0,1,0,0,0,113,88,1,0,1,2,13,9
SE,SOUTHEASTERN,12,14,1,1,10,13,5,12,1,2,439,458,3,1,11,13,15,22
SI,SAN DIEGO-,2,1,1,0,10,17,10,23,1,1,115,116,3,3,12,20,11,4
"",IMPERIAL,,,,,,,,,,,,,,,,,,
SN,SIERRA NEVADA,1,1,1,0,11,14,9,8,1,1,165,139,1,3,13,18,96,101
SR,SNAKE RIVER,0,0,0,0,4,3,2,2,1,0,82,53,0,0,0,2,6,1
ST,SOUTH TEXAS,0,9,1,1,4,13,25,33,0,0,175,198,1,1,20,21,5,11
US,USA SWIMMING,0,1,0,0,0,3,1,1,0,0,26,29,0,0,0,0,47,33
UT,UTAH,1,1,0,0,4,2,7,5,1,3,220,167,0,1,2,7,26,9
VA,VIRGINIA,6,13,0,2,10,15,7,8,0,2,447,455,2,3,6,18,23,21
WI,WISCONSIN,2,4,0,0,5,9,7,5,1,1,432,362,0,1,11,10,39,19
WT,WEST TEXAS,0,0,0,1,1,0,5,5,0,1,29,44,1,1,2,1,2,5
WV,WEST VIRGINIA,0,0,0,0,1,0,1,0,0,1,32,41,0,2,0,0,11,7
WY,WYOMING,0,1,0,0,1,2,1,2,0,0,168,113,1,1,10,6,3,5
"",TOTAL,284,407,40,38,863,"1,083",505,709,69,80,"14,149","14,100",107,126,642,686,"2,955","2,790"
"",% OF TOTAL NON-,0.72%,1.03%,2.18%,2.73%,35.70%,35.58%,1.27%,1.79%,0.10%,0.10%,0.17%,0.20%,0.27%,0.32%,1.62%,1.73%,7.46%,7.04%
"","ATHLETE 39,633",,,,,,,,,,,,,,,,,,
