CC,Central,1 0,,1,0,3,3,6,4,0,0,45,42,0,1,5,4,30,38
"",California,,,,,,,,,,,,,,,,,,
CO,Colorado,1 5,,1,2,13,12,10,14,2,1,405,366,2,4,21,13,35,24
CT,Connecticut,2 4,,0,1,24,20,12,12,1,1,319,296,0,3,15,11,19,14
FG,Florida Gold,4 6,,0,0,1,3,44,75,0,0,125,154,2,1,1,2,11,17
"",Coast,,,,,,,,,,,,,,,,,,
FL,Florida,6 10,,1,1,18,7,11,23,1,1,400,491,2,3,22,29,28,29
GA,Georgia,17 27,,2,0,11,8,2,6,0,2,304,304,2,2,16,15,10,13
GU,Gulf,19 20,,3,2,13,33,29,40,0,1,338,407,4,4,17,12,11,18
HI,Hawaiian,1 0,,0,0,48,47,4,4,28,33,121,101,1,0,23,12,8,6
IA,Iowa,1 1,,0,1,4,9,7,1,0,0,210,229,2,0,4,7,3,4
IE,Inland Empire,0 1,,1,1,2,1,2,0,0,1,144,94,3,0,7,5,4,4
IL,Illinois,7 20,,0,0,13,24,18,16,2,1,509,495,1,4,15,16,358,369
IN,Indiana,7 12,,0,1,17,11,3,14,1,0,614,714,6,1,14,20,52,44
KY,Kentucky,1 1,,0,0,4,4,1,2,0,0,193,203,0,1,1,2,21,15
LA,Louisiana,1 2,,0,1,4,4,2,2,0,1,148,120,1,0,4,0,4,4
LE,Lake Erie,0 0,,0,0,1,2,0,0,0,0,45,68,0,0,0,0,78,102
MA,Middle Atlantic,11 22,,0,1,14,13,6,12,0,3,526,644,2,4,14,17,18,17
MD,Maryland,13 23,,0,1,12,15,3,6,0,0,294,280,1,2,6,7,43,68
ME,Maine,0 1,,0,1,2,0,0,0,0,0,94,86,0,0,1,1,0,3
MI,Michigan,5 15,,1,1,7,10,7,2,0,0,256,342,0,3,7,13,8,7
MN,Minnesota,1 2,,0,1,6,13,4,4,0,0,436,371,1,1,14,9,10,10
MR,Metropolitan,24 33,,0,1,32,37,20,52,1,1,257,302,8,8,21,16,143,148
MS,Mississippi,2 4,,0,0,2,1,2,2,1,0,80,78,0,0,2,1,3,0
MT,Montana,1 0,,0,0,1,0,2,2,0,0,67,61,1,0,2,1,32,25
NON-ATHLETE MEMBERSHIP,,,,,,,,,,,,,,,,,,,
MV,Missouri Valley,1 0,,0,0,4,2,4,6,0,0,246,276,1,3,7,5,123,124
MW,Midwestern,1 1,,1,0,2,0,1,2,1,0,161,167,0,0,8,5,2,5
NC,North Carolina,16 13,,0,2,13,15,4,5,2,2,477,524,6,1,17,9,14,15
ND,North Dakota,0 0,,0,1,1,0,1,0,0,0,130,93,0,0,1,1,7,14
NE,New England,7 10,,0,0,23,31,8,8,2,2,532,467,2,2,17,21,34,32
NI,Niagara,2 4,,3,1,5,10,5,6,0,0,318,359,3,2,4,5,3,4
NJ,New Jersey,7 14,,1,1,45,79,8,22,1,3,332,349,2,11,16,9,60,85
NM,New Mexico,0 0,,3,2,7,4,15,19,1,0,108,82,0,1,10,7,2,2
NT,North Texas,3 7,,1,1,20,24,12,12,1,1,242,182,0,1,10,9,12,9
OH,Ohio,1 3,,1,1,4,9,0,3,0,0,201,294,0,0,2,3,165,156
OK,Oklahoma,0 0,,1,0,1,0,1,0,0,0,22,31,0,0,1,2,95,90
"",,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE,FEMALE,MALE
OR,Oregon,1,2,2,1,51,36,11,6,0,0,376,339,5,4,13,20,22,25
OZ,Ozark,2,4,0,1,4,8,1,2,0,0,174,194,1,0,2,7,12,14
PC,Pacific,5,11,1,3,119,177,30,32,6,8,439,528,6,14,64,78,19,30
PN,Pacific,2,2,0,0,41,97,6,3,5,5,285,318,0,4,19,19,18,14
"",Northwest,,,,,,,,,,,,,,,,,,
PV,Potomac Valley,24,25,0,0,18,47,7,16,1,1,272,306,1,5,7,12,220,254
SC,South Carolina,3,8,0,0,8,3,2,6,0,0,168,167,2,0,1,5,2,3
SD,South Dakota,0,0,0,0,2,0,0,0,0,0,113,78,1,0,4,1,22,13
SE,Southeastern,13,11,1,1,11,14,8,9,1,2,436,463,1,1,11,14,20,15
SI,San Diego-,0,1,1,0,8,7,10,25,0,1,102,121,0,4,9,19,5,4
"",Imperial,,,,,,,,,,,,,,,,,,
SN,Sierra Nevada,0,1,2,0,15,13,6,9,1,2,155,151,2,2,13,16,85,89
SR,Snake River,0,0,0,0,3,3,2,2,0,0,107,71,0,1,1,2,3,0
ST,South Texas,2,6,0,0,7,12,29,38,0,1,174,207,1,1,23,23,1,7
US,USA Swimming,0,3,0,0,0,2,0,1,0,0,24,26,0,0,0,0,27,25
UT,Utah,1,0,0,0,3,3,5,8,0,2,234,191,0,2,2,3,12,5
VA,Virginia,4,15,1,2,12,9,8,6,1,2,442,434,4,3,10,14,9,9
WI,Wisconsin,0,4,0,1,6,9,2,7,0,0,455,386,0,0,8,6,7,4
WT,West Texas,0,0,1,0,1,0,4,3,0,0,30,35,2,0,1,0,5,10
WV,West Virginia,1,0,1,0,1,0,0,1,0,0,50,47,0,2,0,0,1,2
WY,Wyoming,0,1,1,0,1,2,0,0,0,0,148,120,0,1,5,4,6,3
